txn_id,customer_id,amount,timestamp,merchant,risk_label,risk_score
1348,410,87,2026-05-25 04:44:13.655197,Walmart,0,1.74
1349,118,9,2026-05-22 16:22:24.655200,Target,0,0.18
1350,836,104,2026-05-21 08:12:52.655203,Amazon,0,2.08
1351,787,109,2026-05-25 09:37:03.655206,BestBuy,0,2.18
1352,724,69,2026-05-21 15:56:15.655209,BestBuy,0,1.38
1353,225,192,2026-05-24 19:41:55.655212,Amazon,0,3.84
1354,532,152,2026-05-22 12:09:02.655215,BestBuy,0,3.04
1355,113,209,2026-05-19 10:52:46.655218,Walmart,0,4.18
1356,140,28,2026-05-19 23:58:41.655221,Amazon,0,0.56
1357,559,128,2026-05-23 02:16:20.655225,Amazon,0,2.56
1358,1,126,2026-05-21 05:29:59.655228,Walmart,0,2.52
1359,90,61,2026-05-22 15:21:25.655231,Walmart,0,1.22
1360,654,40,2026-05-24 10:40:08.655234,Amazon,0,0.8
1361,320,159,2026-05-20 08:50:43.655237,Walmart,0,3.18
1362,550,79,2026-05-23 20:30:29.655240,BestBuy,0,1.58
1363,805,241,2026-05-24 14:37:53.655243,Target,0,4.82
1364,894,224,2026-05-22 10:23:40.655246,BestBuy,1,44.8
1365,139,30,2026-05-24 06:47:48.655249,Walmart,0,0.6
1366,511,82,2026-05-23 03:19:47.655252,BestBuy,0,1.64
1367,868,105,2026-05-23 20:10:19.655255,Target,0,2.1
1368,845,33,2026-05-20 01:56:10.655258,Target,0,0.66
1369,259,123,2026-05-25 04:06:19.655261,Target,0,2.46
1370,673,125,2026-05-23 16:26:00.655264,Walmart,0,2.5
1371,902,136,2026-05-22 14:30:26.655267,Walmart,0,2.72
1372,690,104,2026-05-24 14:41:29.655270,Walmart,0,2.08
1373,10,74,2026-05-23 02:45:07.655273,Target,0,1.48
1374,261,89,2026-05-22 10:38:45.655276,Walmart,0,1.78
1375,919,34,2026-05-19 17:06:50.655279,Amazon,0,0.68
1376,650,133,2026-05-21 06:18:05.655282,BestBuy,0,2.66
1377,172,16,2026-05-24 12:25:55.655285,BestBuy,0,0.32
1378,898,88,2026-05-19 06:03:07.655288,Amazon,0,1.76
1379,13,141,2026-05-23 20:05:06.655291,Walmart,0,2.82
1380,168,133,2026-05-25 08:16:57.655294,BestBuy,0,2.66
1381,642,160,2026-05-23 11:26:37.655303,Target,0,3.2
1382,596,109,2026-05-19 07:32:15.655306,BestBuy,0,2.18
1383,321,45,2026-05-23 18:41:43.655309,BestBuy,0,0.9
1384,319,71,2026-05-21 12:53:15.655312,BestBuy,0,1.42
1385,613,124,2026-05-24 15:53:06.655315,Walmart,0,2.48
1386,329,8,2026-05-24 14:34:53.655318,Amazon,0,0.16
1387,785,188,2026-05-23 03:32:41.655321,BestBuy,0,3.76
1388,777,168,2026-05-24 00:25:22.655324,Target,0,3.36
1389,971,32,2026-05-19 12:50:32.655347,BestBuy,0,0.64
1390,911,71,2026-05-24 10:13:16.655352,Walmart,0,1.42
1391,920,40,2026-05-19 03:36:23.655355,Walmart,0,0.8
1392,550,53,2026-05-23 14:06:52.655358,Target,0,1.06
1393,419,27,2026-05-20 21:42:38.655361,BestBuy,0,0.54
1394,606,101,2026-05-21 18:51:39.655364,BestBuy,0,2.02
1395,95,121,2026-05-20 12:21:03.655368,Target,0,2.42
1396,817,78,2026-05-22 21:21:31.655371,Amazon,0,1.56
1397,581,131,2026-05-24 21:03:35.655374,Walmart,0,2.62
1398,318,120,2026-05-24 16:10:28.655377,Amazon,0,2.4
1399,956,217,2026-05-23 04:31:14.655380,Amazon,0,4.34
1400,236,156,2026-05-20 09:54:42.655383,BestBuy,0,3.12
1401,946,73,2026-05-24 23:53:34.655386,Target,0,1.46
1402,334,176,2026-05-25 04:45:25.655390,Walmart,0,3.52
1403,885,156,2026-05-22 02:16:39.655393,Amazon,0,3.12
1404,376,233,2026-05-20 10:31:26.655396,Amazon,0,4.66
1405,459,32,2026-05-20 21:07:56.655399,BestBuy,0,0.64
1406,137,35,2026-05-21 11:45:09.655402,BestBuy,0,0.7
1407,930,25,2026-05-19 12:06:28.655406,BestBuy,0,0.5
1408,588,28,2026-05-20 19:31:15.655409,Target,0,0.56
1409,995,99,2026-05-19 10:33:05.655412,Walmart,0,1.98
1410,547,191,2026-05-20 22:28:08.655415,Walmart,0,3.82
1411,513,67,2026-05-22 07:36:14.655418,BestBuy,0,1.34
1412,296,12,2026-05-20 05:59:05.655421,Amazon,0,0.24
1413,320,11,2026-05-24 17:11:04.655425,BestBuy,0,0.22
1414,918,167,2026-05-23 22:04:28.655428,BestBuy,0,3.34
1415,572,20,2026-05-23 21:04:42.655431,Target,0,0.4
1416,832,32,2026-05-20 01:15:43.655434,BestBuy,0,0.64
1417,349,170,2026-05-23 21:21:31.655437,Walmart,0,3.4
1418,840,57,2026-05-19 01:32:39.655440,BestBuy,0,1.14
1419,779,105,2026-05-20 11:44:49.655443,Walmart,0,2.1
1420,873,63,2026-05-25 00:54:24.655446,Amazon,0,1.26
1421,229,138,2026-05-25 21:36:32.655449,Walmart,0,2.76
1422,270,54,2026-05-19 20:16:59.655453,Walmart,0,1.08
1423,828,210,2026-05-21 19:25:51.655456,BestBuy,1,42.0
1424,798,60,2026-05-25 06:33:28.655461,Walmart,0,1.2
1425,291,2,2026-05-21 12:37:03.655465,Walmart,0,0.04
1426,725,77,2026-05-20 22:59:50.655468,Amazon,0,1.54
1427,165,155,2026-05-22 09:10:48.655471,Walmart,0,3.1
1428,5,188,2026-05-21 11:17:13.655474,Walmart,0,3.76
1429,851,87,2026-05-22 09:42:49.655477,BestBuy,0,1.74
1430,379,47,2026-05-21 20:17:19.655480,Target,0,0.94
1431,78,31,2026-05-21 10:59:10.655483,BestBuy,0,0.62
1432,410,41,2026-05-20 12:19:11.655486,Amazon,0,0.82
1433,574,205,2026-05-19 22:44:43.655489,BestBuy,1,41.0
1434,132,146,2026-05-20 07:27:09.655493,Walmart,0,2.92
1435,601,41,2026-05-21 03:49:57.655496,Target,0,0.82
1436,749,131,2026-05-25 11:45:33.655499,BestBuy,0,2.62
1437,42,151,2026-05-20 13:56:36.655502,BestBuy,0,3.02
1438,89,177,2026-05-22 10:49:39.655505,Amazon,0,3.54
1439,402,115,2026-05-20 16:45:32.655508,Walmart,0,2.3
1440,296,92,2026-05-21 16:25:35.655511,BestBuy,0,1.84
1441,840,113,2026-05-20 14:23:05.655514,BestBuy,0,2.26
1442,295,90,2026-05-23 17:04:56.655518,Target,0,1.8
1443,616,101,2026-05-21 01:27:03.655521,Amazon,0,2.02
1444,526,118,2026-05-23 00:16:30.655524,Walmart,0,2.36
1445,800,53,2026-05-24 22:34:57.655527,BestBuy,0,1.06
1446,691,114,2026-05-22 07:03:01.655530,Target,0,2.28
1447,637,71,2026-05-25 17:45:11.655533,BestBuy,0,1.42
1448,422,36,2026-05-22 06:09:40.655536,BestBuy,0,0.72
1449,865,110,2026-05-20 10:18:15.655539,Amazon,0,2.2
1450,23,53,2026-05-24 08:10:38.655542,Target,0,1.06
1451,575,59,2026-05-21 02:00:07.655545,Target,0,1.18
1452,143,137,2026-05-24 17:41:52.655549,Walmart,0,2.74
1453,993,93,2026-05-19 06:42:20.655552,BestBuy,0,1.86
1454,665,173,2026-05-21 21:15:56.655555,Target,0,3.46
1455,145,192,2026-05-21 03:07:12.655558,BestBuy,0,3.84
1456,225,174,2026-05-20 17:35:32.655562,BestBuy,0,3.48
1457,503,103,2026-05-21 00:26:02.655565,Walmart,0,2.06
1458,962,77,2026-05-22 07:05:19.655568,Walmart,0,1.54
1459,974,180,2026-05-22 05:08:42.655571,Target,0,3.6
1460,821,73,2026-05-19 08:40:13.655574,BestBuy,0,1.46
1461,616,55,2026-05-21 18:14:32.655577,Target,0,1.1
1462,104,3,2026-05-22 23:25:06.655580,BestBuy,0,0.06
1463,947,80,2026-05-25 06:17:59.655583,Target,0,1.6
1464,39,25,2026-05-25 05:04:55.655587,Target,0,0.5
1465,947,81,2026-05-21 08:27:23.655590,BestBuy,0,1.62
1466,198,34,2026-05-23 13:26:07.655593,Amazon,0,0.68
1467,646,232,2026-05-22 13:10:47.655596,Walmart,0,4.64
1468,579,21,2026-05-23 01:25:55.655599,BestBuy,0,0.42
1469,391,20,2026-05-19 04:57:42.655602,Target,0,0.4
1470,179,14,2026-05-20 19:15:04.655605,Amazon,0,0.28
1471,968,52,2026-05-25 17:17:30.655609,Target,0,1.04
1472,554,40,2026-05-19 07:07:32.655612,Amazon,0,0.8
1473,448,170,2026-05-24 12:04:32.655615,BestBuy,0,3.4
1474,500,122,2026-05-21 23:37:20.655618,Walmart,0,2.44
1475,15,14,2026-05-23 20:41:37.655621,Target,0,0.28
1476,623,164,2026-05-19 14:11:35.655624,Amazon,0,3.28
1477,669,51,2026-05-21 10:08:56.655628,Amazon,0,1.02
1478,289,71,2026-05-21 03:49:09.655631,Walmart,0,1.42
1479,478,9,2026-05-20 03:12:16.655634,Target,0,0.18
1480,231,152,2026-05-20 18:50:16.655637,BestBuy,0,3.04
1481,923,38,2026-05-21 00:08:07.655640,BestBuy,0,0.76
1482,420,261,2026-05-21 20:43:43.655643,Target,0,5.22
1483,157,47,2026-05-23 15:37:01.655646,Walmart,0,0.94
1484,550,160,2026-05-23 02:20:23.655649,Walmart,0,3.2
1485,441,33,2026-05-22 04:08:48.655652,Walmart,0,0.66
1486,97,48,2026-05-19 11:33:00.655656,Amazon,0,0.96
1487,997,56,2026-05-23 14:13:51.655659,Amazon,0,1.12
1488,411,54,2026-05-22 21:25:39.655662,Walmart,0,1.08
1489,951,38,2026-05-20 01:35:02.655665,Target,0,0.76
1490,289,27,2026-05-25 03:37:47.655668,BestBuy,0,0.54
1491,254,53,2026-05-20 06:34:45.655672,Amazon,0,1.06
1492,196,58,2026-05-25 02:05:01.655675,Walmart,0,1.16
1493,598,109,2026-05-22 12:33:15.655678,Amazon,0,2.18
1494,834,55,2026-05-22 08:12:45.655681,Amazon,0,1.1
1495,522,40,2026-05-19 04:13:42.655684,Walmart,0,0.8
1496,517,58,2026-05-20 10:19:51.655687,Target,0,1.16
1497,635,26,2026-05-19 09:38:15.655690,BestBuy,0,0.52
1498,842,14,2026-05-19 04:36:20.655693,Target,0,0.28
1499,865,137,2026-05-23 17:57:32.655697,Amazon,0,2.74
1500,118,123,2026-05-24 14:14:48.655700,Target,0,2.46
1501,806,46,2026-05-21 12:13:04.655703,Target,0,0.92
1502,909,97,2026-05-24 10:03:26.655706,BestBuy,0,1.94
1503,159,20,2026-05-25 18:11:26.655709,Walmart,0,0.4
1504,815,30,2026-05-20 18:34:32.655712,Walmart,0,0.6
1505,228,70,2026-05-25 12:26:17.655715,Walmart,0,1.4
1506,877,148,2026-05-22 21:52:45.655718,Target,0,2.96
1507,216,324,2026-05-24 00:19:19.655721,Target,0,6.48
1508,948,95,2026-05-25 12:33:25.655724,BestBuy,0,1.9
1509,696,99,2026-05-20 22:48:03.655728,Walmart,0,1.98
1510,15,85,2026-05-20 04:11:31.655734,BestBuy,0,1.7
1511,157,51,2026-05-25 10:14:24.655738,BestBuy,0,1.02
1512,648,178,2026-05-20 00:13:37.655741,Target,0,3.56
1513,261,16,2026-05-21 16:25:23.655744,Walmart,0,0.32
1514,157,71,2026-05-20 19:01:06.655747,Amazon,0,1.42
1515,47,131,2026-05-19 18:50:43.655750,Amazon,0,2.62
1516,324,88,2026-05-24 00:49:48.655753,Target,0,1.76
1517,844,24,2026-05-21 16:27:33.655757,Target,0,0.48
1518,685,18,2026-05-22 03:57:53.655760,Target,0,0.36
1519,130,71,2026-05-19 15:04:40.655763,Target,0,1.42
1520,411,15,2026-05-24 06:22:13.655766,Amazon,0,0.3
1521,95,237,2026-05-24 08:16:56.655769,Walmart,0,4.74
1522,627,83,2026-05-25 12:43:43.655772,BestBuy,0,1.66
1523,755,125,2026-05-19 23:11:31.655775,Amazon,0,2.5
1524,932,161,2026-05-25 12:27:12.655779,Walmart,0,3.22
1525,292,80,2026-05-20 02:57:46.655782,Target,0,1.6
1526,794,116,2026-05-22 07:34:24.655785,BestBuy,0,2.32
1527,811,82,2026-05-25 00:45:29.655788,Walmart,0,1.64
1528,283,77,2026-05-19 21:07:02.655791,Walmart,0,1.54
1529,69,85,2026-05-25 15:23:43.655794,BestBuy,0,1.7
1530,660,457,2026-05-20 03:17:40.655797,Walmart,0,9.14
1531,11,146,2026-05-21 08:11:45.655800,Walmart,0,2.92
1532,254,386,2026-05-20 21:42:23.655803,BestBuy,1,77.2
1533,842,82,2026-05-23 02:38:42.655807,BestBuy,0,1.64
1534,872,235,2026-05-25 17:46:27.655810,Amazon,0,4.7
1535,550,37,2026-05-21 18:27:21.655813,Target,0,0.74
1536,134,154,2026-05-20 18:36:39.655817,Target,0,3.08
1537,712,17,2026-05-20 09:19:05.655820,Walmart,0,0.34
1538,23,50,2026-05-20 11:17:48.655823,Target,0,1.0
1539,815,72,2026-05-25 15:44:45.655826,Amazon,0,1.44
1540,346,8,2026-05-20 04:41:45.655829,Walmart,0,0.16
1541,302,52,2026-05-24 17:55:41.655832,Target,0,1.04
1542,363,195,2026-05-19 17:54:26.655835,Target,0,3.9
1543,396,142,2026-05-24 21:08:17.655838,Walmart,0,2.84
1544,218,31,2026-05-24 03:17:24.655841,BestBuy,0,0.62
1545,141,133,2026-05-19 21:44:15.655844,Amazon,0,2.66
1546,616,146,2026-05-19 12:20:07.655847,Walmart,0,2.92
1547,958,121,2026-05-20 18:21:45.655850,Walmart,0,2.42
1548,210,115,2026-05-24 01:52:27.655853,Target,0,2.3
1549,985,67,2026-05-24 01:45:55.655857,BestBuy,0,1.34
1550,993,172,2026-05-20 11:37:51.655860,Target,0,3.44
1551,623,159,2026-05-19 00:35:31.655863,Walmart,0,3.18
1552,616,223,2026-05-23 23:30:50.655866,Walmart,0,4.46
1553,828,178,2026-05-22 18:19:39.655869,Target,0,3.56
1554,683,29,2026-05-21 18:17:18.655872,BestBuy,0,0.58
1555,460,68,2026-05-23 09:48:03.655875,Walmart,0,1.36
1556,356,1,2026-05-21 14:34:01.655878,Amazon,0,0.02
1557,324,32,2026-05-23 11:59:24.655881,BestBuy,0,0.64
1558,133,41,2026-05-22 10:20:40.655884,Walmart,0,0.82
1559,888,55,2026-05-19 01:51:46.655887,BestBuy,0,1.1
1560,805,205,2026-05-24 02:21:44.655890,BestBuy,1,41.0
1561,840,129,2026-05-19 17:22:07.655893,Amazon,0,2.58
1562,127,167,2026-05-23 15:55:18.655896,Walmart,0,3.34
1563,106,150,2026-05-19 13:58:55.655899,BestBuy,0,3.0
1564,604,57,2026-05-24 15:08:51.655902,Walmart,0,1.14
1565,799,171,2026-05-22 07:00:44.655905,Walmart,0,3.42
1566,378,53,2026-05-24 10:22:38.655908,BestBuy,0,1.06
1567,905,229,2026-05-20 02:57:05.655911,Target,0,4.58
1568,51,49,2026-05-25 07:32:12.655914,BestBuy,0,0.98
1569,29,142,2026-05-19 03:26:34.655917,Target,0,2.84
1570,462,101,2026-05-25 13:38:10.655920,Target,0,2.02
1571,296,15,2026-05-25 05:07:56.655923,Target,0,0.3
1572,297,52,2026-05-21 14:09:35.655926,Target,0,1.04
1573,726,82,2026-05-19 23:38:40.655929,BestBuy,0,1.64
1574,779,42,2026-05-20 11:06:46.655932,Target,0,0.84
1575,407,64,2026-05-21 14:15:25.655935,Walmart,0,1.28
1576,769,176,2026-05-19 11:03:26.655938,BestBuy,0,3.52
1577,814,53,2026-05-20 01:16:28.655941,Amazon,0,1.06
1578,613,16,2026-05-23 15:45:36.655944,Target,0,0.32
1579,405,7,2026-05-21 09:08:05.655947,BestBuy,0,0.14
1580,346,78,2026-05-21 19:11:32.655950,Target,0,1.56
1581,622,79,2026-05-23 11:25:03.655953,Walmart,0,1.58
1582,420,342,2026-05-19 03:45:14.655956,Target,0,6.84
1583,182,94,2026-05-19 18:04:57.655959,BestBuy,0,1.88
1584,983,83,2026-05-21 13:44:38.655962,Walmart,0,1.66
1585,825,58,2026-05-20 21:20:40.655965,Target,0,1.16
1586,1,80,2026-05-23 16:22:46.655972,Amazon,0,1.6
1587,831,234,2026-05-19 04:18:19.655976,Target,0,4.68
1588,950,234,2026-05-25 22:16:46.655979,Target,0,4.68
1589,567,106,2026-05-23 19:22:40.655982,Walmart,0,2.12
1590,371,26,2026-05-25 00:30:42.655985,Target,0,0.52
1591,936,88,2026-05-22 13:39:45.655988,BestBuy,0,1.76
1592,911,19,2026-05-23 01:03:32.655991,BestBuy,0,0.38
1593,661,152,2026-05-22 22:13:11.655994,Walmart,0,3.04
1594,431,59,2026-05-22 03:04:48.656000,BestBuy,0,1.18
1595,969,10,2026-05-18 23:20:48.656003,Amazon,0,0.2
1596,309,43,2026-05-24 16:32:28.656006,Target,0,0.86
1597,137,113,2026-05-20 09:09:31.656009,Walmart,0,2.26
1598,202,189,2026-05-22 22:04:36.656012,BestBuy,0,3.78
1599,436,91,2026-05-21 07:49:54.656016,Amazon,0,1.82
1600,313,134,2026-05-25 21:04:21.656018,Amazon,0,2.68
1601,117,179,2026-05-22 11:27:02.656021,Walmart,0,3.58
1602,666,129,2026-05-20 17:33:23.656024,Walmart,0,2.58
1603,937,131,2026-05-19 21:38:23.656027,BestBuy,0,2.62
1604,803,71,2026-05-24 10:41:47.656030,Target,0,1.42
1605,575,84,2026-05-19 11:17:47.656033,Amazon,0,1.68
1606,244,86,2026-05-20 13:20:22.656036,Amazon,0,1.72
1607,537,22,2026-05-21 21:33:33.656039,Walmart,0,0.44
1608,602,86,2026-05-23 19:19:08.656042,Amazon,0,1.72
1609,75,45,2026-05-19 21:00:32.656045,Walmart,0,0.9
1610,806,76,2026-05-23 18:02:13.656048,Target,0,1.52
1611,386,146,2026-05-22 23:40:25.656051,Walmart,0,2.92
1612,903,39,2026-05-22 17:06:40.656054,Target,0,0.78
1613,210,99,2026-05-22 17:29:08.656058,BestBuy,0,1.98
1614,475,116,2026-05-24 21:42:25.656061,Walmart,0,2.32
1615,418,123,2026-05-22 06:51:44.656064,BestBuy,0,2.46
1616,347,57,2026-05-19 18:24:56.656067,Target,0,1.14
1617,529,119,2026-05-20 13:27:16.656070,Amazon,0,2.38
1618,640,207,2026-05-19 14:01:57.656073,BestBuy,1,41.4
1619,939,153,2026-05-21 20:01:34.656076,Walmart,0,3.06
1620,955,91,2026-05-21 05:38:22.656079,Walmart,0,1.82
1621,876,148,2026-05-19 10:41:28.656082,BestBuy,0,2.96
1622,763,8,2026-05-22 09:29:54.656084,BestBuy,0,0.16
1623,179,134,2026-05-20 00:51:35.656088,BestBuy,0,2.68
1624,182,10,2026-05-22 05:36:03.656091,Walmart,0,0.2
1625,664,22,2026-05-20 03:08:08.656094,BestBuy,0,0.44
1626,25,105,2026-05-21 03:10:40.656096,BestBuy,0,2.1
1627,967,65,2026-05-25 09:24:09.656099,Target,0,1.3
1628,180,47,2026-05-22 04:54:11.656102,BestBuy,0,0.94
1629,710,83,2026-05-19 10:23:31.656105,BestBuy,0,1.66
1630,501,37,2026-05-23 15:12:37.656108,Walmart,0,0.74
1631,856,56,2026-05-22 14:46:42.656111,Walmart,0,1.12
1632,161,120,2026-05-25 12:43:37.656114,Amazon,0,2.4
1633,177,6,2026-05-21 03:50:27.656117,Walmart,0,0.12
1634,285,23,2026-05-23 09:20:08.656120,Walmart,0,0.46
1635,63,64,2026-05-21 16:00:02.656123,Walmart,0,1.28
1636,662,221,2026-05-24 09:33:47.656126,Walmart,0,4.42
1637,666,133,2026-05-23 18:27:42.656129,BestBuy,0,2.66
1638,156,115,2026-05-25 15:50:59.656133,Amazon,0,2.3
1639,882,165,2026-05-22 16:05:05.656136,Walmart,0,3.3
1640,469,59,2026-05-25 17:09:26.656138,BestBuy,0,1.18
1641,49,164,2026-05-23 22:53:25.656141,Walmart,0,3.28
1642,967,53,2026-05-21 06:13:19.656145,Amazon,0,1.06
1643,849,105,2026-05-25 16:49:34.656148,Target,0,2.1
1644,84,33,2026-05-20 21:58:59.656150,Target,0,0.66
1645,361,214,2026-05-20 20:19:45.656153,Amazon,0,4.28
1646,689,63,2026-05-20 03:52:36.656156,BestBuy,0,1.26
1647,148,45,2026-05-23 03:38:19.656159,BestBuy,0,0.9
1648,630,126,2026-05-21 04:50:22.656162,Amazon,0,2.52
1649,342,54,2026-05-24 05:41:35.656165,Target,0,1.08
1650,476,45,2026-05-23 18:20:39.656168,Walmart,0,0.9
1651,63,18,2026-05-21 13:31:02.656171,Target,0,0.36
1652,701,115,2026-05-24 20:44:10.656174,Walmart,0,2.3
1653,360,105,2026-05-19 02:29:13.656177,Amazon,0,2.1
1654,561,48,2026-05-23 08:09:33.656180,Amazon,0,0.96
1655,327,29,2026-05-22 05:53:56.656183,Amazon,0,0.58
1656,769,210,2026-05-21 11:47:48.656186,Target,0,4.2
1657,736,192,2026-05-20 03:16:46.656189,Amazon,0,3.84
1658,141,93,2026-05-23 07:42:01.656192,Target,0,1.86
1659,990,209,2026-05-23 04:39:00.656195,BestBuy,1,41.8
1660,215,278,2026-05-24 00:34:00.656198,Walmart,0,5.56
1661,435,122,2026-05-21 10:16:27.656201,Walmart,0,2.44
1662,891,43,2026-05-20 02:33:48.656204,Walmart,0,0.86
1663,952,53,2026-05-24 14:43:46.656207,Amazon,0,1.06
1664,723,33,2026-05-23 04:32:49.656210,Walmart,0,0.66
1665,318,218,2026-05-20 16:39:32.656213,Amazon,0,4.36
1666,32,68,2026-05-23 19:39:21.656216,Target,0,1.36
1667,670,224,2026-05-23 15:36:15.656219,Amazon,0,4.48
1668,285,150,2026-05-23 14:30:25.656222,Walmart,0,3.0
1669,305,120,2026-05-21 20:58:13.656225,Amazon,0,2.4
1670,429,308,2026-05-23 19:16:14.656228,Amazon,0,6.16
1671,477,49,2026-05-24 04:22:43.656231,Target,0,0.98
1672,286,42,2026-05-25 10:12:43.656234,Amazon,0,0.84
1673,144,100,2026-05-23 13:27:17.656237,Walmart,0,2.0
1674,424,166,2026-05-20 08:37:19.656240,Amazon,0,3.32
1675,19,9,2026-05-22 02:02:13.656243,BestBuy,0,0.18
1676,18,149,2026-05-25 00:58:52.656246,Amazon,0,2.98
1677,769,30,2026-05-23 13:22:35.656249,BestBuy,0,0.6
1678,590,4,2026-05-24 09:49:35.656253,Walmart,0,0.08
1679,371,145,2026-05-24 11:05:38.656259,BestBuy,0,2.9
1680,175,296,2026-05-24 19:35:11.656262,BestBuy,1,59.2
1681,194,53,2026-05-22 05:08:58.656265,BestBuy,0,1.06
1682,502,126,2026-05-22 18:18:24.656268,BestBuy,0,2.52
1683,988,202,2026-05-24 03:43:30.656271,BestBuy,1,40.4
1684,113,168,2026-05-19 09:15:06.656274,Amazon,0,3.36
1685,114,131,2026-05-24 20:38:42.656277,Target,0,2.62
1686,222,209,2026-05-20 05:01:55.656280,BestBuy,1,41.8
1687,678,85,2026-05-21 23:24:55.656283,Walmart,0,1.7
1688,947,109,2026-05-24 12:46:33.656286,Walmart,0,2.18
1689,831,17,2026-05-19 20:52:34.656289,Amazon,0,0.34
1690,644,202,2026-05-20 22:11:12.656292,Target,0,4.04
1691,897,11,2026-05-21 20:29:56.656295,Target,0,0.22
1692,264,12,2026-05-19 19:09:39.656298,BestBuy,0,0.24
1693,925,14,2026-05-24 07:37:05.656301,Walmart,0,0.28
1694,55,485,2026-05-22 16:20:15.656304,Walmart,0,9.7
1695,871,70,2026-05-20 20:00:21.656307,Amazon,0,1.4
1696,643,116,2026-05-23 08:28:00.656310,BestBuy,0,2.32
1697,800,121,2026-05-24 00:26:00.656313,Walmart,0,2.42
1698,778,72,2026-05-20 08:35:36.656316,BestBuy,0,1.44
1699,458,130,2026-05-19 17:48:39.656319,Target,0,2.6
1700,979,90,2026-05-22 19:30:58.656322,BestBuy,0,1.8
1701,878,43,2026-05-21 16:06:16.656325,BestBuy,0,0.86
1702,162,125,2026-05-21 01:47:52.656328,Amazon,0,2.5
1703,380,71,2026-05-21 05:25:36.656331,Amazon,0,1.42
1704,993,129,2026-05-19 09:39:49.656334,Target,0,2.58
1705,87,34,2026-05-22 07:21:32.656337,Target,0,0.68
1706,55,85,2026-05-19 19:26:27.656339,BestBuy,0,1.7
1707,476,96,2026-05-25 08:40:32.656343,Walmart,0,1.92
1708,800,262,2026-05-19 18:01:25.656346,BestBuy,1,52.4
1709,178,168,2026-05-19 20:38:49.656349,Target,0,3.36
1710,391,151,2026-05-19 05:01:43.656352,Amazon,0,3.02
1711,349,242,2026-05-20 12:29:32.656355,Amazon,0,4.84
1712,8,59,2026-05-25 01:52:02.656358,Target,0,1.18
1713,833,60,2026-05-20 02:33:11.656361,BestBuy,0,1.2
1714,313,77,2026-05-19 17:55:39.656364,Walmart,0,1.54
1715,759,152,2026-05-22 00:11:18.656368,Amazon,0,3.04
1716,835,76,2026-05-21 09:12:37.656371,BestBuy,0,1.52
1717,984,91,2026-05-20 19:14:14.656374,Walmart,0,1.82
1718,983,229,2026-05-23 17:18:32.656377,Target,0,4.58
1719,443,53,2026-05-21 05:05:28.656380,BestBuy,0,1.06
1720,767,30,2026-05-23 02:58:02.656383,Walmart,0,0.6
1721,328,65,2026-05-23 16:53:15.656386,BestBuy,0,1.3
1722,54,49,2026-05-22 20:34:33.656389,Amazon,0,0.98
1723,761,138,2026-05-20 06:10:27.656392,Target,0,2.76
1724,239,8,2026-05-25 21:54:00.656395,Amazon,0,0.16
1725,229,198,2026-05-25 11:16:45.656398,Amazon,0,3.96
1726,579,50,2026-05-20 14:58:57.656401,BestBuy,0,1.0
1727,51,20,2026-05-25 02:06:05.656404,Target,0,0.4
1728,609,130,2026-05-23 03:01:47.656407,BestBuy,0,2.6
1729,604,237,2026-05-21 21:12:08.656410,Walmart,0,4.74
1730,264,99,2026-05-22 12:44:10.656413,Target,0,1.98
1731,418,16,2026-05-24 06:07:05.656416,Amazon,0,0.32
1732,803,122,2026-05-25 05:37:01.656419,Amazon,0,2.44
1733,96,18,2026-05-21 02:13:02.656422,Amazon,0,0.36
1734,88,51,2026-05-22 06:17:58.656425,BestBuy,0,1.02
1735,78,185,2026-05-22 14:47:57.656428,BestBuy,0,3.7
1736,288,59,2026-05-22 19:41:03.656431,BestBuy,0,1.18
1737,120,88,2026-05-20 08:21:43.656434,Target,0,1.76
1738,814,102,2026-05-20 15:12:15.656437,Target,0,2.04
1739,491,50,2026-05-24 23:53:48.656440,Target,0,1.0
1740,912,123,2026-05-23 11:24:43.656443,Target,0,2.46
1741,452,21,2026-05-23 18:03:11.656446,Walmart,0,0.42
1742,500,169,2026-05-19 10:39:52.656449,Amazon,0,3.38
1743,165,30,2026-05-19 00:28:52.656452,BestBuy,0,0.6
1744,182,42,2026-05-19 20:56:49.656455,BestBuy,0,0.84
1745,469,71,2026-05-24 09:08:34.656459,Walmart,0,1.42
1746,910,120,2026-05-22 07:26:28.656462,Amazon,0,2.4
1747,735,102,2026-05-20 00:07:40.656465,Amazon,0,2.04
1748,823,13,2026-05-24 22:37:38.656468,Walmart,0,0.26
1749,944,58,2026-05-21 23:54:01.656471,Target,0,1.16
1750,978,15,2026-05-21 11:19:24.656474,Amazon,0,0.3
1751,7,206,2026-05-20 17:29:02.656476,Target,0,4.12
1752,330,241,2026-05-21 07:21:35.656479,Walmart,0,4.82
1753,775,60,2026-05-23 12:17:34.656482,BestBuy,0,1.2
1754,673,59,2026-05-23 11:02:06.656485,BestBuy,0,1.18
1755,151,76,2026-05-24 00:54:55.656488,BestBuy,0,1.52
1756,85,195,2026-05-23 21:01:03.656491,BestBuy,0,3.9
1757,147,20,2026-05-22 15:05:48.656493,Amazon,0,0.4
1758,624,77,2026-05-20 02:30:25.656496,Target,0,1.54
1759,381,84,2026-05-20 07:28:40.656499,BestBuy,0,1.68
